split_type,target,representation,repeat,fold,cv_cycle,auc
chemical,is_active_not_toxic,Morphology,3,1,3_1,0.7924421475941865
chemical,is_active_not_toxic,PhysChem,3,1,3_1,0.5543839071539438
chemical,is_active_not_toxic,LogP,3,1,3_1,0.5423627769154791
chemical,is_active_not_toxic,MorganFP,3,1,3_1,0.5170708691971215
chemical,is_active_not_toxic,CLOOME,3,1,3_1,0.7478746296034993
chemical,is_active_not_toxic,CellCLIP,3,1,3_1,0.6377716241004656
chemical,is_active_not_toxic,MLP_CLOOME_arch,3,1,3_1,0.5174024622548328
chemical,is_active_not_toxic,Morphology,3,2,3_2,0.7929280598958333
chemical,is_active_not_toxic,PhysChem,3,2,3_2,0.5312742203000992
chemical,is_active_not_toxic,LogP,3,2,3_2,0.5224812825520833
chemical,is_active_not_toxic,MorganFP,3,2,3_2,0.5456010122147817
chemical,is_active_not_toxic,CLOOME,3,2,3_2,0.7276562887524801
chemical,is_active_not_toxic,CellCLIP,3,2,3_2,0.6261867947048612
chemical,is_active_not_toxic,MLP_CLOOME_arch,3,2,3_2,0.5420125325520833
chemical,is_active_not_toxic,Morphology,3,3,3_3,0.7435926027295428
chemical,is_active_not_toxic,PhysChem,3,3,3_3,0.5285152409046214
chemical,is_active_not_toxic,LogP,3,3,3_3,0.5707364832216579
chemical,is_active_not_toxic,MorganFP,3,3,3_3,0.5209691262286829
chemical,is_active_not_toxic,CLOOME,3,3,3_3,0.6917995451888346
chemical,is_active_not_toxic,CellCLIP,3,3,3_3,0.573227638732611
chemical,is_active_not_toxic,MLP_CLOOME_arch,3,3,3_3,0.5274930984264075
chemical,is_active_not_toxic,Morphology,3,4,3_4,0.7393216946513956
chemical,is_active_not_toxic,PhysChem,3,4,3_4,0.5535327476926498
chemical,is_active_not_toxic,LogP,3,4,3_4,0.5230001111975981
chemical,is_active_not_toxic,MorganFP,3,4,3_4,0.529868416175544
chemical,is_active_not_toxic,CLOOME,3,4,3_4,0.689015159939212
chemical,is_active_not_toxic,CellCLIP,3,4,3_4,0.6255391230216094
chemical,is_active_not_toxic,MLP_CLOOME_arch,3,4,3_4,0.5055984284072798
chemical,is_active,Morphology,4,0,4_0,0.7810249577538022
chemical,is_active,PhysChem,4,0,4_0,0.5956876381125699
chemical,is_active,LogP,4,0,4_0,0.61527037566619
chemical,is_active,MorganFP,4,0,4_0,0.5347020018198362
chemical,is_active,CLOOME,4,0,4_0,0.7200019498245158
chemical,is_active,CellCLIP,4,0,4_0,0.5833225009749122
chemical,is_active,MLP_CLOOME_arch,4,0,4_0,0.5551832835044845
chemical,is_active,Morphology,4,1,4_1,0.7539117684832399
chemical,is_active,PhysChem,4,1,4_1,0.5627167258872383
chemical,is_active,LogP,4,1,4_1,0.5767972194871356
chemical,is_active,MorganFP,4,1,4_1,0.5276860631876366
chemical,is_active,CLOOME,4,1,4_1,0.6753553234299414
chemical,is_active,CellCLIP,4,1,4_1,0.5775236525536195
chemical,is_active,MLP_CLOOME_arch,4,1,4_1,0.516572841303138
chemical,is_active,Morphology,4,2,4_2,0.7352340483471098
chemical,is_active,PhysChem,4,2,4_2,0.5981593264763114
chemical,is_active,LogP,4,2,4_2,0.6062479080031997
chemical,is_active,MorganFP,4,2,4_2,0.5332535301559566
chemical,is_active,CLOOME,4,2,4_2,0.6948351081030482
chemical,is_active,CellCLIP,4,2,4_2,0.5363199010591887
chemical,is_active,MLP_CLOOME_arch,4,2,4_2,0.5157289793324898
chemical,is_active,Morphology,4,3,4_3,0.7801288545969397
chemical,is_active,PhysChem,4,3,4_3,0.5792173252279635
chemical,is_active,LogP,4,3,4_3,0.628185644143091
chemical,is_active,MorganFP,4,3,4_3,0.5359740732081157
chemical,is_active,CLOOME,4,3,4_3,0.7089957914425999
chemical,is_active,CellCLIP,4,3,4_3,0.6220871327254305
chemical,is_active,MLP_CLOOME_arch,4,3,4_3,0.5753643519600966
chemical,is_active,Morphology,4,4,4_4,0.7403897921826209
chemical,is_active,PhysChem,4,4,4_4,0.6870419751835266
chemical,is_active,LogP,4,4,4_4,0.6470904933525041
chemical,is_active,MorganFP,4,4,4_4,0.6608858682915397
chemical,is_active,CLOOME,4,4,4_4,0.6871222054020273
chemical,is_active,CellCLIP,4,4,4_4,0.7046778440028967
chemical,is_active,MLP_CLOOME_arch,4,4,4_4,0.48366259392741695
chemical,is_active_and_toxic,Morphology,4,0,4_0,0.9839945082737193
chemical,is_active_and_toxic,PhysChem,4,0,4_0,0.6784305224365923
chemical,is_active_and_toxic,LogP,4,0,4_0,0.6290320832430089
chemical,is_active_and_toxic,MorganFP,4,0,4_0,0.5937350964665077
chemical,is_active_and_toxic,CLOOME,4,0,4_0,0.8946166630536887
chemical,is_active_and_toxic,CellCLIP,4,0,4_0,0.775171616446275
chemical,is_active_and_toxic,MLP_CLOOME_arch,4,0,4_0,0.5547871956066188
chemical,is_active_and_toxic,Morphology,4,1,4_1,0.9794977122224333
chemical,is_active_and_toxic,PhysChem,4,1,4_1,0.6961403803704299
chemical,is_active_and_toxic,LogP,4,1,4_1,0.5851374859298025
chemical,is_active_and_toxic,MorganFP,4,1,4_1,0.5595352083851068
chemical,is_active_and_toxic,CLOOME,4,1,4_1,0.9086661452775301
chemical,is_active_and_toxic,CellCLIP,4,1,4_1,0.7830028359670793
chemical,is_active_and_toxic,MLP_CLOOME_arch,4,1,4_1,0.4615353691873639
chemical,is_active_and_toxic,Morphology,4,2,4_2,0.9541181029296297
chemical,is_active_and_toxic,PhysChem,4,2,4_2,0.6397386480671378
chemical,is_active_and_toxic,LogP,4,2,4_2,0.5505776662893737
chemical,is_active_and_toxic,MorganFP,4,2,4_2,0.6127698410270529
chemical,is_active_and_toxic,CLOOME,4,2,4_2,0.8906869793100636
chemical,is_active_and_toxic,CellCLIP,4,2,4_2,0.7363078303608757
chemical,is_active_and_toxic,MLP_CLOOME_arch,4,2,4_2,0.623415624012155
chemical,is_active_and_toxic,Morphology,4,3,4_3,0.9611812733431773
chemical,is_active_and_toxic,PhysChem,4,3,4_3,0.6245357422044644
chemical,is_active_and_toxic,LogP,4,3,4_3,0.5652306088769218
chemical,is_active_and_toxic,MorganFP,4,3,4_3,0.5679023712325197
chemical,is_active_and_toxic,CLOOME,4,3,4_3,0.8647303048727525
chemical,is_active_and_toxic,CellCLIP,4,3,4_3,0.7673308433944237
chemical,is_active_and_toxic,MLP_CLOOME_arch,4,3,4_3,0.4595952401632937
chemical,is_active_and_toxic,Morphology,4,4,4_4,0.9831270032348993
chemical,is_active_and_toxic,PhysChem,4,4,4_4,0.6841762400859998
chemical,is_active_and_toxic,LogP,4,4,4_4,0.5781651730646336
chemical,is_active_and_toxic,MorganFP,4,4,4_4,0.5595236325986694
chemical,is_active_and_toxic,CLOOME,4,4,4_4,0.90947731359698
chemical,is_active_and_toxic,CellCLIP,4,4,4_4,0.7767325040498165
chemical,is_active_and_toxic,MLP_CLOOME_arch,4,4,4_4,0.534719435651265
chemical,is_active_not_toxic,Morphology,4,0,4_0,0.7988807488807488
chemical,is_active_not_toxic,PhysChem,4,0,4_0,0.5472619972619972
chemical,is_active_not_toxic,LogP,4,0,4_0,0.4995513745513745
chemical,is_active_not_toxic,MorganFP,4,0,4_0,0.539069264069264
chemical,is_active_not_toxic,CLOOME,4,0,4_0,0.7282476782476783
chemical,is_active_not_toxic,CellCLIP,4,0,4_0,0.5967809967809968
chemical,is_active_not_toxic,MLP_CLOOME_arch,4,0,4_0,0.5457634957634958
chemical,is_active_not_toxic,Morphology,4,1,4_1,0.785223488579335
chemical,is_active_not_toxic,PhysChem,4,1,4_1,0.5357301989319719
chemical,is_active_not_toxic,LogP,4,1,4_1,0.5090562959389469
chemical,is_active_not_toxic,MorganFP,4,1,4_1,0.5044624012542965
chemical,is_active_not_toxic,CLOOME,4,1,4_1,0.7152396698091084
chemical,is_active_not_toxic,CellCLIP,4,1,4_1,0.6134704550175213
chemical,is_active_not_toxic,MLP_CLOOME_arch,4,1,4_1,0.48781131279020684
chemical,is_active_not_toxic,Morphology,4,2,4_2,0.7258181393174379
chemical,is_active_not_toxic,PhysChem,4,2,4_2,0.5172646875486988
chemical,is_active_not_toxic,LogP,4,2,4_2,0.5536387720118435
chemical,is_active_not_toxic,MorganFP,4,2,4_2,0.5098809802088203
chemical,is_active_not_toxic,CLOOME,4,2,4_2,0.7130765934237182
chemical,is_active_not_toxic,CellCLIP,4,2,4_2,0.5635538413588904
chemical,is_active_not_toxic,MLP_CLOOME_arch,4,2,4_2,0.5297637135733209
chemical,is_active_not_toxic,Morphology,4,3,4_3,0.7630751513544245
chemical,is_active_not_toxic,PhysChem,4,3,4_3,0.5245046128360177
chemical,is_active_not_toxic,LogP,4,3,4_3,0.537598382646509
chemical,is_active_not_toxic,MorganFP,4,3,4_3,0.509652534198925
chemical,is_active_not_toxic,CLOOME,4,3,4_3,0.7162438309335203
chemical,is_active_not_toxic,CellCLIP,4,3,4_3,0.6088434941665198
chemical,is_active_not_toxic,MLP_CLOOME_arch,4,3,4_3,0.4949939058614533
chemical,is_active_not_toxic,Morphology,4,4,4_4,0.7578906999041226
chemical,is_active_not_toxic,PhysChem,4,4,4_4,0.583469159475871
chemical,is_active_not_toxic,LogP,4,4,4_4,0.5861121764141898
chemical,is_active_not_toxic,MorganFP,4,4,4_4,0.5592114093959731
chemical,is_active_not_toxic,CLOOME,4,4,4_4,0.6748426014701182
chemical,is_active_not_toxic,CellCLIP,4,4,4_4,0.6655904442313839
chemical,is_active_not_toxic,MLP_CLOOME_arch,4,4,4_4,0.5238686481303931
plate,is_active,Morphology,0,0,0_0,0.7149996055849175
plate,is_active,PhysChem,0,0,0_0,0.6666157213851858
plate,is_active,LogP,0,0,0_0,0.6387424075096633
plate,is_active,MorganFP,0,0,0_0,0.6004900607399227
plate,is_active,CLOOME,0,0,0_0,0.6541620651573716
plate,is_active,CellCLIP,0,0,0_0,0.6566666009308195
plate,is_active,MLP_CLOOME_arch,0,0,0_0,0.6315364439536169
plate,is_active,Morphology,0,1,0_1,0.7434223503112124
plate,is_active,PhysChem,0,1,0_1,0.5846355308144122
plate,is_active,LogP,0,1,0_1,0.6095612891207154
plate,is_active,MorganFP,0,1,0_1,0.5200356688875252
plate,is_active,CLOOME,0,1,0_1,0.6319721442973611
plate,is_active,CellCLIP,0,1,0_1,0.5444710484790041
plate,is_active,MLP_CLOOME_arch,0,1,0_1,0.5360387262207417
plate,is_active,Morphology,0,2,0_2,0.7401349202673706
plate,is_active,PhysChem,0,2,0_2,0.5787817039472669
plate,is_active,LogP,0,2,0_2,0.5565090538600472
plate,is_active,MorganFP,0,2,0_2,0.51735438953982
plate,is_active,CLOOME,0,2,0_2,0.6196452554068449
plate,is_active,CellCLIP,0,2,0_2,0.6077679494898038
plate,is_active,MLP_CLOOME_arch,0,2,0_2,0.5657203723428889
plate,is_active,Morphology,0,3,0_3,0.7180519426896238
plate,is_active,PhysChem,0,3,0_3,0.6196787646063008
plate,is_active,LogP,0,3,0_3,0.6271401929614491
plate,is_active,MorganFP,0,3,0_3,0.5484313280207
plate,is_active,CLOOME,0,3,0_3,0.6459460203421556
plate,is_active,CellCLIP,0,3,0_3,0.6137880727252708
plate,is_active,MLP_CLOOME_arch,0,3,0_3,0.632134550008946
plate,is_active,Morphology,0,4,0_4,0.738208735660965
plate,is_active,PhysChem,0,4,0_4,0.6058404669869638
plate,is_active,LogP,0,4,0_4,0.6564985367533139
plate,is_active,MorganFP,0,4,0_4,0.6181176544233868
plate,is_active,CLOOME,0,4,0_4,0.6903394419317987
plate,is_active,CellCLIP,0,4,0_4,0.6280849465562841
plate,is_active,MLP_CLOOME_arch,0,4,0_4,0.6117685722781264
plate,is_active_and_toxic,Morphology,0,0,0_0,0.970980183410844
plate,is_active_and_toxic,PhysChem,0,0,0_0,0.7347406660316393
plate,is_active_and_toxic,LogP,0,0,0_0,0.6113655889878784
plate,is_active_and_toxic,MorganFP,0,0,0_0,0.6693095011299751
plate,is_active_and_toxic,CLOOME,0,0,0_0,0.8993458284305487
plate,is_active_and_toxic,CellCLIP,0,0,0_0,0.8172918884593114
plate,is_active_and_toxic,MLP_CLOOME_arch,0,0,0_0,0.5835224407463439
plate,is_active_and_toxic,Morphology,0,1,0_1,0.966345178295601
plate,is_active_and_toxic,PhysChem,0,1,0_1,0.6543868875812177
plate,is_active_and_toxic,LogP,0,1,0_1,0.5747719282262373
plate,is_active_and_toxic,MorganFP,0,1,0_1,0.6139592762991706
plate,is_active_and_toxic,CLOOME,0,1,0_1,0.8560052343662649
plate,is_active_and_toxic,CellCLIP,0,1,0_1,0.7426836893999942
plate,is_active_and_toxic,MLP_CLOOME_arch,0,1,0_1,0.5661480613381591
plate,is_active_and_toxic,Morphology,0,2,0_2,0.9715758838746766
plate,is_active_and_toxic,PhysChem,0,2,0_2,0.6818805691290601
plate,is_active_and_toxic,LogP,0,2,0_2,0.5630389479735556
plate,is_active_and_toxic,MorganFP,0,2,0_2,0.5864544409313022
plate,is_active_and_toxic,CLOOME,0,2,0_2,0.9016024719747054
plate,is_active_and_toxic,CellCLIP,0,2,0_2,0.7728118712273643
plate,is_active_and_toxic,MLP_CLOOME_arch,0,2,0_2,0.5252874389192297
plate,is_active_and_toxic,Morphology,0,3,0_3,0.9827476333023084
plate,is_active_and_toxic,PhysChem,0,3,0_3,0.6705804174108453
plate,is_active_and_toxic,LogP,0,3,0_3,0.6162407030077395
plate,is_active_and_toxic,MorganFP,0,3,0_3,0.6071680124770458
plate,is_active_and_toxic,CLOOME,0,3,0_3,0.8872873326122137
plate,is_active_and_toxic,CellCLIP,0,3,0_3,0.8230867272071709
plate,is_active_and_toxic,MLP_CLOOME_arch,0,3,0_3,0.5562661937463839
plate,is_active_and_toxic,Morphology,0,4,0_4,0.9806125847868217
plate,is_active_and_toxic,PhysChem,0,4,0_4,0.7003145439680231
plate,is_active_and_toxic,LogP,0,4,0_4,0.5698866733284884
plate,is_active_and_toxic,MorganFP,0,4,0_4,0.6562064710513567
plate,is_active_and_toxic,CLOOME,0,4,0_4,0.8636143410852714
plate,is_active_and_toxic,CellCLIP,0,4,0_4,0.7604507328003877
plate,is_active_and_toxic,MLP_CLOOME_arch,0,4,0_4,0.5970922662306202
plate,is_active_not_toxic,Morphology,0,0,0_0,0.7295115956680448
plate,is_active_not_toxic,PhysChem,0,0,0_0,0.5627031739017259
plate,is_active_not_toxic,LogP,0,0,0_0,0.5703776234782767
plate,is_active_not_toxic,MorganFP,0,0,0_0,0.5543711521814143
plate,is_active_not_toxic,CLOOME,0,0,0_0,0.6650483379845149
plate,is_active_not_toxic,CellCLIP,0,0,0_0,0.6270620070100671
plate,is_active_not_toxic,MLP_CLOOME_arch,0,0,0_0,0.5528433752444141
plate,is_active_not_toxic,Morphology,0,1,0_1,0.7617926733941619
plate,is_active_not_toxic,PhysChem,0,1,0_1,0.5472306869773736
plate,is_active_not_toxic,LogP,0,1,0_1,0.5387072127948279
plate,is_active_not_toxic,MorganFP,0,1,0_1,0.5110767227369695
plate,is_active_not_toxic,CLOOME,0,1,0_1,0.6423246384074223
plate,is_active_not_toxic,CellCLIP,0,1,0_1,0.5878047532418492
plate,is_active_not_toxic,MLP_CLOOME_arch,0,1,0_1,0.5017159877119399
plate,is_active_not_toxic,Morphology,0,2,0_2,0.7588806057390538
plate,is_active_not_toxic,PhysChem,0,2,0_2,0.5409800095321169
plate,is_active_not_toxic,LogP,0,2,0_2,0.5013632725735816
plate,is_active_not_toxic,MorganFP,0,2,0_2,0.5163952411355809
plate,is_active_not_toxic,CLOOME,0,2,0_2,0.6894418316052624
plate,is_active_not_toxic,CellCLIP,0,2,0_2,0.6087173907178763
plate,is_active_not_toxic,MLP_CLOOME_arch,0,2,0_2,0.5156389665746428
plate,is_active_not_toxic,Morphology,0,3,0_3,0.7546617833796756
plate,is_active_not_toxic,PhysChem,0,3,0_3,0.5231282434457388
plate,is_active_not_toxic,LogP,0,3,0_3,0.5188329107411899
plate,is_active_not_toxic,MorganFP,0,3,0_3,0.5077220037808727
plate,is_active_not_toxic,CLOOME,0,3,0_3,0.6906625509866609
plate,is_active_not_toxic,CellCLIP,0,3,0_3,0.6369239374971929
plate,is_active_not_toxic,MLP_CLOOME_arch,0,3,0_3,0.5445763258573313
plate,is_active_not_toxic,Morphology,0,4,0_4,0.7754017976246332
plate,is_active_not_toxic,PhysChem,0,4,0_4,0.5572433969033754
plate,is_active_not_toxic,LogP,0,4,0_4,0.558026292790182
plate,is_active_not_toxic,MorganFP,0,4,0_4,0.5694863798195016
plate,is_active_not_toxic,CLOOME,0,4,0_4,0.6966430233948795
plate,is_active_not_toxic,CellCLIP,0,4,0_4,0.6142779602388246
plate,is_active_not_toxic,MLP_CLOOME_arch,0,4,0_4,0.5865739335228475
plate,is_active,Morphology,1,0,1_0,0.7536589242859524
plate,is_active,PhysChem,1,0,1_0,0.6220830377116361
plate,is_active,LogP,1,0,1_0,0.5969677937122719
plate,is_active,MorganFP,1,0,1_0,0.566031225405244
plate,is_active,CLOOME,1,0,1_0,0.6472506212901901
plate,is_active,CellCLIP,1,0,1_0,0.585346468629207
plate,is_active,MLP_CLOOME_arch,1,0,1_0,0.5532448600594733
plate,is_active,Morphology,1,1,1_1,0.758670847816231
plate,is_active,PhysChem,1,1,1_1,0.6467680312074959
plate,is_active,LogP,1,1,1_1,0.6482592186791598
plate,is_active,MorganFP,1,1,1_1,0.631303602463352
plate,is_active,CLOOME,1,1,1_1,0.6774005402750491
plate,is_active,CellCLIP,1,1,1_1,0.6535013979144628
plate,is_active,MLP_CLOOME_arch,1,1,1_1,0.5979921508991991
plate,is_active,Morphology,1,2,1_2,0.736182860780068
plate,is_active,PhysChem,1,2,1_2,0.6483726322609245
plate,is_active,LogP,1,2,1_2,0.638316312322757
plate,is_active,MorganFP,1,2,1_2,0.5571354690581329
plate,is_active,CLOOME,1,2,1_2,0.661696758904063
plate,is_active,CellCLIP,1,2,1_2,0.6188089270796038
plate,is_active,MLP_CLOOME_arch,1,2,1_2,0.5793721832926989
plate,is_active,Morphology,1,3,1_3,0.7298773524008144
plate,is_active,PhysChem,1,3,1_3,0.6315289294955613
plate,is_active,LogP,1,3,1_3,0.622632426855576
plate,is_active,MorganFP,1,3,1_3,0.5828436808624504
plate,is_active,CLOOME,1,3,1_3,0.6390530259143398
plate,is_active,CellCLIP,1,3,1_3,0.6360406287413587
plate,is_active,MLP_CLOOME_arch,1,3,1_3,0.5954477492537973
plate,is_active,Morphology,1,4,1_4,0.69773655816209
plate,is_active,PhysChem,1,4,1_4,0.61783354549312
plate,is_active,LogP,1,4,1_4,0.58157361944596
plate,is_active,MorganFP,1,4,1_4,0.5663781293568527
plate,is_active,CLOOME,1,4,1_4,0.6476244165605868
plate,is_active,CellCLIP,1,4,1_4,0.6041910650421289
plate,is_active,MLP_CLOOME_arch,1,4,1_4,0.5857780202461054
plate,is_active_and_toxic,Morphology,1,0,1_0,0.9535609888228854
plate,is_active_and_toxic,PhysChem,1,0,1_0,0.6270696096098356
plate,is_active_and_toxic,LogP,1,0,1_0,0.5437622972713695
plate,is_active_and_toxic,MorganFP,1,0,1_0,0.6225758151468526
plate,is_active_and_toxic,CLOOME,1,0,1_0,0.8615783394968606
plate,is_active_and_toxic,CellCLIP,1,0,1_0,0.7910282117745315
plate,is_active_and_toxic,MLP_CLOOME_arch,1,0,1_0,0.5255764434128009
plate,is_active_and_toxic,Morphology,1,1,1_1,0.9796922526391125
plate,is_active_and_toxic,PhysChem,1,1,1_1,0.7120322198824613
plate,is_active_and_toxic,LogP,1,1,1_1,0.6249208610319721
plate,is_active_and_toxic,MorganFP,1,1,1_1,0.6443202306728877
plate,is_active_and_toxic,CLOOME,1,1,1_1,0.8950410834468805
plate,is_active_and_toxic,CellCLIP,1,1,1_1,0.7905982905982907
plate,is_active_and_toxic,MLP_CLOOME_arch,1,1,1_1,0.6035034477063462
plate,is_active_and_toxic,Morphology,1,2,1_2,0.9619391306378904
plate,is_active_and_toxic,PhysChem,1,2,1_2,0.7126690491205943
plate,is_active_and_toxic,LogP,1,2,1_2,0.5671194107708718
plate,is_active_and_toxic,MorganFP,1,2,1_2,0.5399586574171397
plate,is_active_and_toxic,CLOOME,1,2,1_2,0.873079827778167
plate,is_active_and_toxic,CellCLIP,1,2,1_2,0.7611862440535975
plate,is_active_and_toxic,MLP_CLOOME_arch,1,2,1_2,0.5168212147400713
plate,is_active_and_toxic,Morphology,1,3,1_3,0.9751575222517106
plate,is_active_and_toxic,PhysChem,1,3,1_3,0.6870723428839661
plate,is_active_and_toxic,LogP,1,3,1_3,0.6018094748054669
plate,is_active_and_toxic,MorganFP,1,3,1_3,0.6082909061365975
plate,is_active_and_toxic,CLOOME,1,3,1_3,0.8415547310837892
plate,is_active_and_toxic,CellCLIP,1,3,1_3,0.7430153098990774
plate,is_active_and_toxic,MLP_CLOOME_arch,1,3,1_3,0.5615939085377963
plate,is_active_and_toxic,Morphology,1,4,1_4,0.944534659742033
plate,is_active_and_toxic,PhysChem,1,4,1_4,0.682410455221515
plate,is_active_and_toxic,LogP,1,4,1_4,0.5913954112110793
plate,is_active_and_toxic,MorganFP,1,4,1_4,0.6260722210030966
plate,is_active_and_toxic,CLOOME,1,4,1_4,0.929729597932363
plate,is_active_and_toxic,CellCLIP,1,4,1_4,0.7999268524614147
plate,is_active_and_toxic,MLP_CLOOME_arch,1,4,1_4,0.5564089435057177
plate,is_active_not_toxic,Morphology,1,0,1_0,0.799366497461929
plate,is_active_not_toxic,PhysChem,1,0,1_0,0.5687360406091371
plate,is_active_not_toxic,LogP,1,0,1_0,0.5271644670050761
plate,is_active_not_toxic,MorganFP,1,0,1_0,0.5688253807106599
plate,is_active_not_toxic,CLOOME,1,0,1_0,0.7060832487309645
plate,is_active_not_toxic,CellCLIP,1,0,1_0,0.6516852791878173
plate,is_active_not_toxic,MLP_CLOOME_arch,1,0,1_0,0.5207543147208122
plate,is_active_not_toxic,Morphology,1,1,1_1,0.7702677597958301
plate,is_active_not_toxic,PhysChem,1,1,1_1,0.5775466417342259
plate,is_active_not_toxic,LogP,1,1,1_1,0.5403230964142359
plate,is_active_not_toxic,MorganFP,1,1,1_1,0.5929073499942136
plate,is_active_not_toxic,CLOOME,1,1,1_1,0.7034785627706682
plate,is_active_not_toxic,CellCLIP,1,1,1_1,0.6376715374260706
plate,is_active_not_toxic,MLP_CLOOME_arch,1,1,1_1,0.5819146409058517
plate,is_active_not_toxic,Morphology,1,2,1_2,0.7570035689714482
plate,is_active_not_toxic,PhysChem,1,2,1_2,0.5414848139548216
plate,is_active_not_toxic,LogP,1,2,1_2,0.5563196952757712
plate,is_active_not_toxic,MorganFP,1,2,1_2,0.5249424879600963
plate,is_active_not_toxic,CLOOME,1,2,1_2,0.6724805784887053
plate,is_active_not_toxic,CellCLIP,1,2,1_2,0.6025129715628942
plate,is_active_not_toxic,MLP_CLOOME_arch,1,2,1_2,0.5395964123953675
plate,is_active_not_toxic,Morphology,1,3,1_3,0.7549861649142224
plate,is_active_not_toxic,PhysChem,1,3,1_3,0.5579247371333702
plate,is_active_not_toxic,LogP,1,3,1_3,0.5403947611141855
plate,is_active_not_toxic,MorganFP,1,3,1_3,0.5591117874930824
plate,is_active_not_toxic,CLOOME,1,3,1_3,0.6391579044456743
plate,is_active_not_toxic,CellCLIP,1,3,1_3,0.6071767201623317
plate,is_active_not_toxic,MLP_CLOOME_arch,1,3,1_3,0.541378896882494
plate,is_active_not_toxic,Morphology,1,4,1_4,0.7160160634118968
plate,is_active_not_toxic,PhysChem,1,4,1_4,0.5124719416386083
plate,is_active_not_toxic,LogP,1,4,1_4,0.5261311026936026
plate,is_active_not_toxic,MorganFP,1,4,1_4,0.5266659652076319
plate,is_active_not_toxic,CLOOME,1,4,1_4,0.663742459315376
plate,is_active_not_toxic,CellCLIP,1,4,1_4,0.5822732533670034
plate,is_active_not_toxic,MLP_CLOOME_arch,1,4,1_4,0.5273086770482605
plate,is_active,Morphology,2,0,2_0,0.7148690880929758
plate,is_active,PhysChem,2,0,2_0,0.6117914087516271
plate,is_active,LogP,2,0,2_0,0.6293328353536296
plate,is_active,MorganFP,2,0,2_0,0.58439382871329
plate,is_active,CLOOME,2,0,2_0,0.6459007299430436
plate,is_active,CellCLIP,2,0,2_0,0.6195920228045411
plate,is_active,MLP_CLOOME_arch,2,0,2_0,0.5926818953253986
plate,is_active,Morphology,2,1,2_1,0.6766041621905954
plate,is_active,PhysChem,2,1,2_1,0.5902795784960895
plate,is_active,LogP,2,1,2_1,0.5890287481077023
plate,is_active,MorganFP,2,1,2_1,0.5392684185700773
plate,is_active,CLOOME,2,1,2_1,0.5744583645114847
plate,is_active,CellCLIP,2,1,2_1,0.5902215439173587
plate,is_active,MLP_CLOOME_arch,2,1,2_1,0.5669015214937854
plate,is_active,Morphology,2,2,2_2,0.7668533619663949
plate,is_active,PhysChem,2,2,2_2,0.602563916538495
plate,is_active,LogP,2,2,2_2,0.5737833367189994
plate,is_active,MorganFP,2,2,2_2,0.5479664238660437
plate,is_active,CLOOME,2,2,2_2,0.6166603790011318
plate,is_active,CellCLIP,2,2,2_2,0.5953850953306828
plate,is_active,MLP_CLOOME_arch,2,2,2_2,0.5159501146289793
plate,is_active,Morphology,2,3,2_3,0.7726649727884068
plate,is_active,PhysChem,2,3,2_3,0.6257571021323095
plate,is_active,LogP,2,3,2_3,0.647049472466463
plate,is_active,MorganFP,2,3,2_3,0.5631904758088001
plate,is_active,CLOOME,2,3,2_3,0.6537114368843326
plate,is_active,CellCLIP,2,3,2_3,0.6144129269094203
plate,is_active,MLP_CLOOME_arch,2,3,2_3,0.6115140973953282
plate,is_active,Morphology,2,4,2_4,0.7402606352025972
plate,is_active,PhysChem,2,4,2_4,0.6960455524588324
plate,is_active,LogP,2,4,2_4,0.6443855726726083
plate,is_active,MorganFP,2,4,2_4,0.6259468826886365
plate,is_active,CLOOME,2,4,2_4,0.6957201412922525
plate,is_active,CellCLIP,2,4,2_4,0.6251454779332946
plate,is_active,MLP_CLOOME_arch,2,4,2_4,0.6619973354568007
plate,is_active_and_toxic,Morphology,2,0,2_0,0.969323423885187
plate,is_active_and_toxic,PhysChem,2,0,2_0,0.6999038954382368
plate,is_active_and_toxic,LogP,2,0,2_0,0.6290363915940543
plate,is_active_and_toxic,MorganFP,2,0,2_0,0.5887878011276269
plate,is_active_and_toxic,CLOOME,2,0,2_0,0.880556979326841
plate,is_active_and_toxic,CellCLIP,2,0,2_0,0.7516316418930463
plate,is_active_and_toxic,MLP_CLOOME_arch,2,0,2_0,0.5637109174782162
plate,is_active_and_toxic,Morphology,2,1,2_1,0.9768756423432683
plate,is_active_and_toxic,PhysChem,2,1,2_1,0.6912540225430897
plate,is_active_and_toxic,LogP,2,1,2_1,0.6119109396323691
plate,is_active_and_toxic,MorganFP,2,1,2_1,0.605087358684481
plate,is_active_and_toxic,CLOOME,2,1,2_1,0.8520630802149849
plate,is_active_and_toxic,CellCLIP,2,1,2_1,0.7682804576011322
plate,is_active_and_toxic,MLP_CLOOME_arch,2,1,2_1,0.5752699947770121
plate,is_active_and_toxic,Morphology,2,2,2_2,0.9726007782625542
plate,is_active_and_toxic,PhysChem,2,2,2_2,0.648819550898708
plate,is_active_and_toxic,LogP,2,2,2_2,0.549822701009046
plate,is_active_and_toxic,MorganFP,2,2,2_2,0.6346840624631506
plate,is_active_and_toxic,CLOOME,2,2,2_2,0.8612035274497583
plate,is_active_and_toxic,CellCLIP,2,2,2_2,0.7555442784225864
plate,is_active_and_toxic,MLP_CLOOME_arch,2,2,2_2,0.5517220322423058
plate,is_active_and_toxic,Morphology,2,3,2_3,0.9739612403100775
plate,is_active_and_toxic,PhysChem,2,3,2_3,0.6991996124031007
