split_type,target,representation,repeat,fold,cv_cycle,auc
chemical,is_active,MorganFP,3,4,3_4,0.6801104097724394
chemical,is_active,CLOOME,3,4,3_4,0.6447430240634064
chemical,is_active,CellCLIP,3,4,3_4,0.6832945213874249
chemical,is_active,CellCount,3,4,3_4,0.8362493361114516
chemical,is_active,MLP_CLOOME_arch,3,4,3_4,0.732258855251869
chemical,is_active_and_toxic,Morphology,3,0,3_0,0.9828869047619049
chemical,is_active_and_toxic,PhysChem,3,0,3_0,0.7624645691609978
chemical,is_active_and_toxic,LogP,3,0,3_0,0.6685763888888889
chemical,is_active_and_toxic,MorganFP,3,0,3_0,0.7476969954648526
chemical,is_active_and_toxic,CLOOME,3,0,3_0,0.662124433106576
chemical,is_active_and_toxic,CellCLIP,3,0,3_0,0.7523030045351474
chemical,is_active_and_toxic,CellCount,3,0,3_0,0.9886196145124716
chemical,is_active_and_toxic,MLP_CLOOME_arch,3,0,3_0,0.7723426870748299
chemical,is_active_and_toxic,Morphology,3,1,3_1,0.9736261394938288
chemical,is_active_and_toxic,PhysChem,3,1,3_1,0.8208692873122403
chemical,is_active_and_toxic,LogP,3,1,3_1,0.6562913756106469
chemical,is_active_and_toxic,MorganFP,3,1,3_1,0.7469486676102206
chemical,is_active_and_toxic,CLOOME,3,1,3_1,0.6878776118948698
chemical,is_active_and_toxic,CellCLIP,3,1,3_1,0.7440609353361031
chemical,is_active_and_toxic,CellCount,3,1,3_1,0.9860673575918063
chemical,is_active_and_toxic,MLP_CLOOME_arch,3,1,3_1,0.7265252857295044
chemical,is_active_and_toxic,Morphology,3,2,3_2,0.975424922527937
chemical,is_active_and_toxic,PhysChem,3,2,3_2,0.7896610010329609
chemical,is_active_and_toxic,LogP,3,2,3_2,0.6465208000751245
chemical,is_active_and_toxic,MorganFP,3,2,3_2,0.7183303596581839
chemical,is_active_and_toxic,CLOOME,3,2,3_2,0.6968823363696123
chemical,is_active_and_toxic,CellCLIP,3,2,3_2,0.7182740163395624
chemical,is_active_and_toxic,CellCount,3,2,3_2,0.9861489341722227
chemical,is_active_and_toxic,MLP_CLOOME_arch,3,2,3_2,0.7505305662503522
chemical,is_active_and_toxic,Morphology,3,3,3_3,0.9743668122270742
chemical,is_active_and_toxic,PhysChem,3,3,3_3,0.7951441048034935
chemical,is_active_and_toxic,LogP,3,3,3_3,0.6171834061135371
chemical,is_active_and_toxic,MorganFP,3,3,3_3,0.794532751091703
chemical,is_active_and_toxic,CLOOME,3,3,3_3,0.6495633187772926
chemical,is_active_and_toxic,CellCLIP,3,3,3_3,0.7360262008733625
chemical,is_active_and_toxic,CellCount,3,3,3_3,0.9845676855895196
chemical,is_active_and_toxic,MLP_CLOOME_arch,3,3,3_3,0.7495196506550218
chemical,is_active_and_toxic,Morphology,3,4,3_4,0.9742526661325327
chemical,is_active_and_toxic,PhysChem,3,4,3_4,0.8177851069953406
chemical,is_active_and_toxic,LogP,3,4,3_4,0.6125376292228351
chemical,is_active_and_toxic,MorganFP,3,4,3_4,0.7592274244109617
chemical,is_active_and_toxic,CLOOME,3,4,3_4,0.6445156623132152
chemical,is_active_and_toxic,CellCLIP,3,4,3_4,0.7155503006448503
chemical,is_active_and_toxic,CellCount,3,4,3_4,0.9850105400717192
chemical,is_active_and_toxic,MLP_CLOOME_arch,3,4,3_4,0.7479717168259994
chemical,is_active_not_toxic,Morphology,3,0,3_0,0.7716058487467674
chemical,is_active_not_toxic,PhysChem,3,0,3_0,0.6654375251974002
chemical,is_active_not_toxic,LogP,3,0,3_0,0.6076137939172248
chemical,is_active_not_toxic,MorganFP,3,0,3_0,0.4932348053531569
chemical,is_active_not_toxic,CLOOME,3,0,3_0,0.5584923842394565
chemical,is_active_not_toxic,CellCLIP,3,0,3_0,0.579918778331711
chemical,is_active_not_toxic,CellCount,3,0,3_0,0.574048398674494
chemical,is_active_not_toxic,MLP_CLOOME_arch,3,0,3_0,0.5305810397553516
chemical,is_active_not_toxic,Morphology,3,1,3_1,0.7526989496544092
chemical,is_active_not_toxic,PhysChem,3,1,3_1,0.6709473991939694
chemical,is_active_not_toxic,LogP,3,1,3_1,0.6115600659859257
chemical,is_active_not_toxic,MorganFP,3,1,3_1,0.5474117229426382
chemical,is_active_not_toxic,CLOOME,3,1,3_1,0.523857253231431
chemical,is_active_not_toxic,CellCLIP,3,1,3_1,0.6246528430328468
chemical,is_active_not_toxic,CellCount,3,1,3_1,0.5529662344170895
chemical,is_active_not_toxic,MLP_CLOOME_arch,3,1,3_1,0.6742780179164317
chemical,is_active_not_toxic,Morphology,3,2,3_2,0.7593301435406699
chemical,is_active_not_toxic,PhysChem,3,2,3_2,0.5887504172693891
chemical,is_active_not_toxic,LogP,3,2,3_2,0.6138477801268499
chemical,is_active_not_toxic,MorganFP,3,2,3_2,0.4985924112607099
chemical,is_active_not_toxic,CLOOME,3,2,3_2,0.5201958384332925
chemical,is_active_not_toxic,CellCLIP,3,2,3_2,0.6038611327473017
chemical,is_active_not_toxic,CellCount,3,2,3_2,0.557115833982419
chemical,is_active_not_toxic,MLP_CLOOME_arch,3,2,3_2,0.5918549015244242
chemical,is_active_not_toxic,Morphology,3,3,3_3,0.8156989200770446
chemical,is_active_not_toxic,PhysChem,3,3,3_3,0.6239530807020581
chemical,is_active_not_toxic,LogP,3,3,3_3,0.6159023524574199
chemical,is_active_not_toxic,MorganFP,3,3,3_3,0.5833315298547839
chemical,is_active_not_toxic,CLOOME,3,3,3_3,0.5822981366459627
chemical,is_active_not_toxic,CellCLIP,3,3,3_3,0.6130348215638324
chemical,is_active_not_toxic,CellCount,3,3,3_3,0.5977990347782803
chemical,is_active_not_toxic,MLP_CLOOME_arch,3,3,3_3,0.5730354708161101
chemical,is_active_not_toxic,Morphology,3,4,3_4,0.7485964204845063
chemical,is_active_not_toxic,PhysChem,3,4,3_4,0.625557037542521
chemical,is_active_not_toxic,LogP,3,4,3_4,0.5609355128881168
chemical,is_active_not_toxic,MorganFP,3,4,3_4,0.4916560687366234
chemical,is_active_not_toxic,CLOOME,3,4,3_4,0.5669840875957691
chemical,is_active_not_toxic,CellCLIP,3,4,3_4,0.5936081557533837
chemical,is_active_not_toxic,CellCount,3,4,3_4,0.5361001685329363
chemical,is_active_not_toxic,MLP_CLOOME_arch,3,4,3_4,0.6158482996784432
chemical,is_active,Morphology,4,0,4_0,0.9160729348477694
chemical,is_active,PhysChem,4,0,4_0,0.7975193239149695
chemical,is_active,LogP,4,0,4_0,0.668636636126835
chemical,is_active,MorganFP,4,0,4_0,0.70464251420447
chemical,is_active,CLOOME,4,0,4_0,0.6808967781980616
chemical,is_active,CellCLIP,4,0,4_0,0.7504681772123695
chemical,is_active,CellCount,4,0,4_0,0.847297304466384
chemical,is_active,MLP_CLOOME_arch,4,0,4_0,0.7427704419698987
chemical,is_active,Morphology,4,1,4_1,0.9058528428093645
chemical,is_active,PhysChem,4,1,4_1,0.7753688766476489
chemical,is_active,LogP,4,1,4_1,0.6633926814873107
chemical,is_active,MorganFP,4,1,4_1,0.708698111351564
chemical,is_active,CLOOME,4,1,4_1,0.6691225654141255
chemical,is_active,CellCLIP,4,1,4_1,0.7373499901632895
chemical,is_active,CellCount,4,1,4_1,0.8521493212669683
chemical,is_active,MLP_CLOOME_arch,4,1,4_1,0.7437045052134567
chemical,is_active,Morphology,4,2,4_2,0.8986220993655938
chemical,is_active,PhysChem,4,2,4_2,0.7844554591766487
chemical,is_active,LogP,4,2,4_2,0.6398182569186287
chemical,is_active,MorganFP,4,2,4_2,0.706332941463053
chemical,is_active,CLOOME,4,2,4_2,0.6688749086518603
chemical,is_active,CellCLIP,4,2,4_2,0.7225558415149493
chemical,is_active,CellCount,4,2,4_2,0.8235418718690094
chemical,is_active,MLP_CLOOME_arch,4,2,4_2,0.7825225854965632
chemical,is_active,Morphology,4,3,4_3,0.9122871695367452
chemical,is_active,PhysChem,4,3,4_3,0.7573902498180936
chemical,is_active,LogP,4,3,4_3,0.603388309483386
chemical,is_active,MorganFP,4,3,4_3,0.682279893281591
chemical,is_active,CLOOME,4,3,4_3,0.6482609750181907
chemical,is_active,CellCLIP,4,3,4_3,0.6838806694154742
chemical,is_active,CellCount,4,3,4_3,0.8556002910502063
chemical,is_active,MLP_CLOOME_arch,4,3,4_3,0.7193160320155226
chemical,is_active,Morphology,4,4,4_4,0.9146578583643733
chemical,is_active,PhysChem,4,4,4_4,0.7979302832244008
chemical,is_active,LogP,4,4,4_4,0.6384613582589548
chemical,is_active,MorganFP,4,4,4_4,0.7006172839506173
chemical,is_active,CLOOME,4,4,4_4,0.6932614144821608
chemical,is_active,CellCLIP,4,4,4_4,0.7180816173542296
chemical,is_active,CellCount,4,4,4_4,0.8590905896408743
chemical,is_active,MLP_CLOOME_arch,4,4,4_4,0.7542577365474267
chemical,is_active_and_toxic,Morphology,4,0,4_0,0.9833834792122538
chemical,is_active_and_toxic,PhysChem,4,0,4_0,0.8222827201859958
chemical,is_active_and_toxic,LogP,4,0,4_0,0.6564166780634574
chemical,is_active_and_toxic,MorganFP,4,0,4_0,0.7932850109409191
chemical,is_active_and_toxic,CLOOME,4,0,4_0,0.6894659463894968
chemical,is_active_and_toxic,CellCLIP,4,0,4_0,0.78570329595186
chemical,is_active_and_toxic,CellCount,4,0,4_0,0.990460886214442
chemical,is_active_and_toxic,MLP_CLOOME_arch,4,0,4_0,0.7651292396061269
chemical,is_active_and_toxic,Morphology,4,1,4_1,0.9732971583607026
chemical,is_active_and_toxic,PhysChem,4,1,4_1,0.8026109111132822
chemical,is_active_and_toxic,LogP,4,1,4_1,0.6571281480869101
chemical,is_active_and_toxic,MorganFP,4,1,4_1,0.7533012167717594
chemical,is_active_and_toxic,CLOOME,4,1,4_1,0.671291251117942
chemical,is_active_and_toxic,CellCLIP,4,1,4_1,0.7467175721683188
chemical,is_active_and_toxic,CellCount,4,1,4_1,0.9888544007455451
chemical,is_active_and_toxic,MLP_CLOOME_arch,4,1,4_1,0.767099814365272
chemical,is_active_and_toxic,Morphology,4,2,4_2,0.9815269552377742
chemical,is_active_and_toxic,PhysChem,4,2,4_2,0.8282616720432695
chemical,is_active_and_toxic,LogP,4,2,4_2,0.6282199431845539
chemical,is_active_and_toxic,MorganFP,4,2,4_2,0.7774126502640153
chemical,is_active_and_toxic,CLOOME,4,2,4_2,0.6596329465389122
chemical,is_active_and_toxic,CellCLIP,4,2,4_2,0.7429662798722455
chemical,is_active_and_toxic,CellCount,4,2,4_2,0.9837658690034827
chemical,is_active_and_toxic,MLP_CLOOME_arch,4,2,4_2,0.8095599210361597
chemical,is_active_and_toxic,Morphology,4,3,4_3,0.9732299610949592
chemical,is_active_and_toxic,PhysChem,4,3,4_3,0.7935574937850252
chemical,is_active_and_toxic,LogP,4,3,4_3,0.609804912990351
chemical,is_active_and_toxic,MorganFP,4,3,4_3,0.7531917583112122
chemical,is_active_and_toxic,CLOOME,4,3,4_3,0.6471368979901403
chemical,is_active_and_toxic,CellCLIP,4,3,4_3,0.7130156322420258
chemical,is_active_and_toxic,CellCount,4,3,4_3,0.9860882877568505
chemical,is_active_and_toxic,MLP_CLOOME_arch,4,3,4_3,0.7328965294456383
chemical,is_active_and_toxic,Morphology,4,4,4_4,0.976264494964907
chemical,is_active_and_toxic,PhysChem,4,4,4_4,0.8219312633506255
chemical,is_active_and_toxic,LogP,4,4,4_4,0.6626296917912724
chemical,is_active_and_toxic,MorganFP,4,4,4_4,0.767594217271895
chemical,is_active_and_toxic,CLOOME,4,4,4_4,0.7082792950869697
chemical,is_active_and_toxic,CellCLIP,4,4,4_4,0.719131446444919
chemical,is_active_and_toxic,CellCount,4,4,4_4,0.9797165852914251
chemical,is_active_and_toxic,MLP_CLOOME_arch,4,4,4_4,0.7913392584681112
chemical,is_active_not_toxic,Morphology,4,0,4_0,0.7576764750724195
chemical,is_active_not_toxic,PhysChem,4,0,4_0,0.6393657569751486
chemical,is_active_not_toxic,LogP,4,0,4_0,0.6370940692178685
chemical,is_active_not_toxic,MorganFP,4,0,4_0,0.4991004726330234
chemical,is_active_not_toxic,CLOOME,4,0,4_0,0.5563144788331554
chemical,is_active_not_toxic,CellCLIP,4,0,4_0,0.5985465264013824
chemical,is_active_not_toxic,CellCount,4,0,4_0,0.5821720790770952
chemical,is_active_not_toxic,MLP_CLOOME_arch,4,0,4_0,0.528139452152259
chemical,is_active_not_toxic,Morphology,4,1,4_1,0.7611596558964981
chemical,is_active_not_toxic,PhysChem,4,1,4_1,0.6672859755566523
chemical,is_active_not_toxic,LogP,4,1,4_1,0.6191589011137884
chemical,is_active_not_toxic,MorganFP,4,1,4_1,0.5719753050580119
chemical,is_active_not_toxic,CLOOME,4,1,4_1,0.4994145595649355
chemical,is_active_not_toxic,CellCLIP,4,1,4_1,0.5895820632662738
chemical,is_active_not_toxic,CellCount,4,1,4_1,0.5634162626643829
chemical,is_active_not_toxic,MLP_CLOOME_arch,4,1,4_1,0.604948665099041
chemical,is_active_not_toxic,Morphology,4,2,4_2,0.7638668430335096
chemical,is_active_not_toxic,PhysChem,4,2,4_2,0.6039241622574956
chemical,is_active_not_toxic,LogP,4,2,4_2,0.6149140211640212
chemical,is_active_not_toxic,MorganFP,4,2,4_2,0.5119268077601411
chemical,is_active_not_toxic,CLOOME,4,2,4_2,0.5746638007054674
chemical,is_active_not_toxic,CellCLIP,4,2,4_2,0.5986662257495591
chemical,is_active_not_toxic,CellCount,4,2,4_2,0.5089616402116401
chemical,is_active_not_toxic,MLP_CLOOME_arch,4,2,4_2,0.6345513668430335
chemical,is_active_not_toxic,Morphology,4,3,4_3,0.7871069698711107
chemical,is_active_not_toxic,PhysChem,4,3,4_3,0.5986577456694853
chemical,is_active_not_toxic,LogP,4,3,4_3,0.558261842213283
chemical,is_active_not_toxic,MorganFP,4,3,4_3,0.5500574665462606
chemical,is_active_not_toxic,CLOOME,4,3,4_3,0.5620330843116328
chemical,is_active_not_toxic,CellCLIP,4,3,4_3,0.567328216074214
chemical,is_active_not_toxic,CellCount,4,3,4_3,0.5419608406534767
chemical,is_active_not_toxic,MLP_CLOOME_arch,4,3,4_3,0.6161645185124374
chemical,is_active_not_toxic,Morphology,4,4,4_4,0.7721573163678427
chemical,is_active_not_toxic,PhysChem,4,4,4_4,0.6360323886639676
chemical,is_active_not_toxic,LogP,4,4,4_4,0.5762058993637941
chemical,is_active_not_toxic,MorganFP,4,4,4_4,0.4594100636205899
chemical,is_active_not_toxic,CLOOME,4,4,4_4,0.5530827067669173
chemical,is_active_not_toxic,CellCLIP,4,4,4_4,0.6369462116830538
chemical,is_active_not_toxic,CellCount,4,4,4_4,0.6273452862926547
chemical,is_active_not_toxic,MLP_CLOOME_arch,4,4,4_4,0.6167611336032388
plate,is_active,Morphology,0,0,0_0,0.9280584132655446
plate,is_active,PhysChem,0,0,0_0,0.7978567607850061
plate,is_active,LogP,0,0,0_0,0.6445115523034499
plate,is_active,MorganFP,0,0,0_0,0.7102290726478637
plate,is_active,CLOOME,0,0,0_0,0.6644976344912469
plate,is_active,CellCLIP,0,0,0_0,0.7210049906781817
plate,is_active,CellCount,0,0,0_0,0.8512923311816118
plate,is_active,MLP_CLOOME_arch,0,0,0_0,0.7630440540301933
plate,is_active,Morphology,0,1,0_1,0.9263097033685269
plate,is_active,PhysChem,0,1,0_1,0.7967420814479639
plate,is_active,LogP,0,1,0_1,0.6583861236802413
plate,is_active,MorganFP,0,1,0_1,0.6950879839115133
plate,is_active,CLOOME,0,1,0_1,0.7116365007541479
plate,is_active,CellCLIP,0,1,0_1,0.7440522875816993
plate,is_active,CellCount,0,1,0_1,0.8648868778280544
plate,is_active,MLP_CLOOME_arch,0,1,0_1,0.7797008547008547
plate,is_active,Morphology,0,2,0_2,0.8785714285714286
plate,is_active,PhysChem,0,2,0_2,0.7588288614938361
plate,is_active,LogP,0,2,0_2,0.6277223833695915
plate,is_active,MorganFP,0,2,0_2,0.7124456127628717
plate,is_active,CLOOME,0,2,0_2,0.6537678269277255
plate,is_active,CellCLIP,0,2,0_2,0.725090645395214
plate,is_active,CellCount,0,2,0_2,0.8166727096930142
plate,is_active,MLP_CLOOME_arch,0,2,0_2,0.7122703649987915
plate,is_active,Morphology,0,3,0_3,0.8996047176784395
plate,is_active,PhysChem,0,3,0_3,0.7505543593534081
plate,is_active,LogP,0,3,0_3,0.6269429358014376
plate,is_active,MorganFP,0,3,0_3,0.7257126329659028
plate,is_active,CLOOME,0,3,0_3,0.6416214073764608
plate,is_active,CellCLIP,0,3,0_3,0.6980964317468479
plate,is_active,CellCount,0,3,0_3,0.8357650159077032
plate,is_active,MLP_CLOOME_arch,0,3,0_3,0.7092853852663604
plate,is_active,Morphology,0,4,0_4,0.9134895354050163
plate,is_active,PhysChem,0,4,0_4,0.8201316627734125
plate,is_active,LogP,0,4,0_4,0.6567565654420613
plate,is_active,MorganFP,0,4,0_4,0.6977891036077487
plate,is_active,CLOOME,0,4,0_4,0.6854132748165452
plate,is_active,CellCLIP,0,4,0_4,0.7627757721620538
plate,is_active,CellCount,0,4,0_4,0.8584412826502442
plate,is_active,MLP_CLOOME_arch,0,4,0_4,0.7902149548146574
plate,is_active_and_toxic,Morphology,0,0,0_0,0.9781777241913462
plate,is_active_and_toxic,PhysChem,0,0,0_0,0.8211339918076638
plate,is_active_and_toxic,LogP,0,0,0_0,0.6306462044570781
plate,is_active_and_toxic,MorganFP,0,0,0_0,0.7654404778064342
plate,is_active_and_toxic,CLOOME,0,0,0_0,0.6780795119731073
plate,is_active_and_toxic,CellCLIP,0,0,0_0,0.7356334688076397
plate,is_active_and_toxic,CellCount,0,0,0_0,0.9874240452255287
plate,is_active_and_toxic,MLP_CLOOME_arch,0,0,0_0,0.7739522033871238
plate,is_active_and_toxic,Morphology,0,1,0_1,0.9819580924855491
plate,is_active_and_toxic,PhysChem,0,1,0_1,0.8019436416184971
plate,is_active_and_toxic,LogP,0,1,0_1,0.6276264450867052
plate,is_active_and_toxic,MorganFP,0,1,0_1,0.7667810693641619
plate,is_active_and_toxic,CLOOME,0,1,0_1,0.7079154624277456
plate,is_active_and_toxic,CellCLIP,0,1,0_1,0.7634898843930638
plate,is_active_and_toxic,CellCount,0,1,0_1,0.9849494219653179
plate,is_active_and_toxic,MLP_CLOOME_arch,0,1,0_1,0.7688981213872833
plate,is_active_and_toxic,Morphology,0,2,0_2,0.9751472473973615
plate,is_active_and_toxic,PhysChem,0,2,0_2,0.8403425267870727
plate,is_active_and_toxic,LogP,0,2,0_2,0.6716600378170436
plate,is_active_and_toxic,MorganFP,0,2,0_2,0.7919030231901067
plate,is_active_and_toxic,CLOOME,0,2,0_2,0.709140205603008
plate,is_active_and_toxic,CellCLIP,0,2,0_2,0.7771185151376844
plate,is_active_and_toxic,CellCount,0,2,0_2,0.9870139749190411
plate,is_active_and_toxic,MLP_CLOOME_arch,0,2,0_2,0.8140390341440091
plate,is_active_and_toxic,Morphology,0,3,0_3,0.9696858288770053
plate,is_active_and_toxic,PhysChem,0,3,0_3,0.802489973262032
plate,is_active_and_toxic,LogP,0,3,0_3,0.6340533088235294
plate,is_active_and_toxic,MorganFP,0,3,0_3,0.7957469919786094
plate,is_active_and_toxic,CLOOME,0,3,0_3,0.6369652406417111
plate,is_active_and_toxic,CellCLIP,0,3,0_3,0.6789772727272727
plate,is_active_and_toxic,CellCount,0,3,0_3,0.9815591577540107
plate,is_active_and_toxic,MLP_CLOOME_arch,0,3,0_3,0.7519301470588236
plate,is_active_and_toxic,Morphology,0,4,0_4,0.985432431498566
plate,is_active_and_toxic,PhysChem,0,4,0_4,0.8277184616979372
plate,is_active_and_toxic,LogP,0,4,0_4,0.6576137659375971
plate,is_active_and_toxic,MorganFP,0,4,0_4,0.7710445388894647
plate,is_active_and_toxic,CLOOME,0,4,0_4,0.652776338067102
plate,is_active_and_toxic,CellCLIP,0,4,0_4,0.7768148992778411
plate,is_active_and_toxic,CellCount,0,4,0_4,0.9894129435748593
plate,is_active_and_toxic,MLP_CLOOME_arch,0,4,0_4,0.784623889983069
plate,is_active_not_toxic,Morphology,0,0,0_0,0.7929679334420335
plate,is_active_not_toxic,PhysChem,0,0,0_0,0.6490708223587943
plate,is_active_not_toxic,LogP,0,0,0_0,0.6198315146954303
plate,is_active_not_toxic,MorganFP,0,0,0_0,0.5406789581504243
plate,is_active_not_toxic,CLOOME,0,0,0_0,0.5331640118734061
plate,is_active_not_toxic,CellCLIP,0,0,0_0,0.5805844725950081
plate,is_active_not_toxic,CellCount,0,0,0_0,0.5689828170074
plate,is_active_not_toxic,MLP_CLOOME_arch,0,0,0_0,0.5499811865044526
plate,is_active_not_toxic,Morphology,0,1,0_1,0.7721189189189189
plate,is_active_not_toxic,PhysChem,0,1,0_1,0.6774378378378378
plate,is_active_not_toxic,LogP,0,1,0_1,0.6496162162162162
plate,is_active_not_toxic,MorganFP,0,1,0_1,0.5263945945945946
plate,is_active_not_toxic,CLOOME,0,1,0_1,0.5152864864864865
plate,is_active_not_toxic,CellCLIP,0,1,0_1,0.6100864864864863
plate,is_active_not_toxic,CellCount,0,1,0_1,0.5590162162162162
plate,is_active_not_toxic,MLP_CLOOME_arch,0,1,0_1,0.6814378378378378
plate,is_active_not_toxic,Morphology,0,2,0_2,0.7335185544140768
plate,is_active_not_toxic,PhysChem,0,2,0_2,0.6194137537421119
plate,is_active_not_toxic,LogP,0,2,0_2,0.5574939157028709
plate,is_active_not_toxic,MorganFP,0,2,0_2,0.540737869096078
plate,is_active_not_toxic,CLOOME,0,2,0_2,0.5295922982490147
plate,is_active_not_toxic,CellCLIP,0,2,0_2,0.5545002261420171
plate,is_active_not_toxic,CellCount,0,2,0_2,0.5817018802093429
plate,is_active_not_toxic,MLP_CLOOME_arch,0,2,0_2,0.5625767267558311
plate,is_active_not_toxic,Morphology,0,3,0_3,0.7583602309904925
plate,is_active_not_toxic,PhysChem,0,3,0_3,0.6197275102650242
plate,is_active_not_toxic,LogP,0,3,0_3,0.5840634125990821
plate,is_active_not_toxic,MorganFP,0,3,0_3,0.5229233910809564
plate,is_active_not_toxic,CLOOME,0,3,0_3,0.5461871198647432
plate,is_active_not_toxic,CellCLIP,0,3,0_3,0.658257031816086
plate,is_active_not_toxic,CellCount,0,3,0_3,0.5554970028324879
plate,is_active_not_toxic,MLP_CLOOME_arch,0,3,0_3,0.5781678852952155
plate,is_active_not_toxic,Morphology,0,4,0_4,0.7626152073732717
plate,is_active_not_toxic,PhysChem,0,4,0_4,0.6427995391705069
plate,is_active_not_toxic,LogP,0,4,0_4,0.599942396313364
plate,is_active_not_toxic,MorganFP,0,4,0_4,0.4977726574500768
plate,is_active_not_toxic,CLOOME,0,4,0_4,0.561803955453149
plate,is_active_not_toxic,CellCLIP,0,4,0_4,0.5991071428571427
plate,is_active_not_toxic,CellCount,0,4,0_4,0.5492991551459293
plate,is_active_not_toxic,MLP_CLOOME_arch,0,4,0_4,0.6556691628264208
plate,is_active,Morphology,1,0,1_0,0.9089953154589854
plate,is_active,PhysChem,1,0,1_0,0.8007874015748032
plate,is_active,LogP,1,0,1_0,0.6226502541612678
plate,is_active,MorganFP,1,0,1_0,0.7232482806737766
plate,is_active,CLOOME,1,0,1_0,0.6908751121299711
plate,is_active,CellCLIP,1,0,1_0,0.712777833150603
plate,is_active,CellCount,1,0,1_0,0.8566729791687431
plate,is_active,MLP_CLOOME_arch,1,0,1_0,0.7647612877504235
plate,is_active,Morphology,1,1,1_1,0.90172066884063
plate,is_active,PhysChem,1,1,1_1,0.7942569208353568
plate,is_active,LogP,1,1,1_1,0.6691326117625291
plate,is_active,MorganFP,1,1,1_1,0.7343081477369967
plate,is_active,CLOOME,1,1,1_1,0.7001029163486666
plate,is_active,CellCLIP,1,1,1_1,0.7550359629038599
plate,is_active,CellCount,1,1,1_1,0.8372360600383912
plate,is_active,MLP_CLOOME_arch,1,1,1_1,0.7798457411133468
plate,is_active,Morphology,1,2,1_2,0.8976551738809027
plate,is_active,PhysChem,1,2,1_2,0.7987565880094241
plate,is_active,LogP,1,2,1_2,0.6624785274768522
plate,is_active,MorganFP,1,2,1_2,0.698469933149321
plate,is_active,CLOOME,1,2,1_2,0.6609814339124932
plate,is_active,CellCLIP,1,2,1_2,0.7239550925113413
plate,is_active,CellCount,1,2,1_2,0.8554334125755859
plate,is_active,MLP_CLOOME_arch,1,2,1_2,0.7592099175136015
plate,is_active,Morphology,1,3,1_3,0.923360377691657
plate,is_active,PhysChem,1,3,1_3,0.7840331409559389
plate,is_active,LogP,1,3,1_3,0.6519897584594939
plate,is_active,MorganFP,1,3,1_3,0.7049005120770253
plate,is_active,CLOOME,1,3,1_3,0.6815085361660208
plate,is_active,CellCLIP,1,3,1_3,0.747479112647652
plate,is_active,CellCount,1,3,1_3,0.867947323909629
plate,is_active,MLP_CLOOME_arch,1,3,1_3,0.7458945548833188
plate,is_active,Morphology,1,4,1_4,0.9047470604320482
plate,is_active,PhysChem,1,4,1_4,0.7613344271260596
plate,is_active,LogP,1,4,1_4,0.6082335247470604
plate,is_active,MorganFP,1,4,1_4,0.6718813234891988
plate,is_active,CLOOME,1,4,1_4,0.6644134536505332
plate,is_active,CellCLIP,1,4,1_4,0.6982061799289035
plate,is_active,CellCount,1,4,1_4,0.8150560568772216
plate,is_active,MLP_CLOOME_arch,1,4,1_4,0.7236095159967186
plate,is_active_and_toxic,Morphology,1,0,1_0,0.9846830723340789
plate,is_active_and_toxic,PhysChem,1,0,1_0,0.8507084265473528
plate,is_active_and_toxic,LogP,1,0,1_0,0.6404660700969426
plate,is_active_and_toxic,MorganFP,1,0,1_0,0.8065473527218493
plate,is_active_and_toxic,CLOOME,1,0,1_0,0.7016032811334825
plate,is_active_and_toxic,CellCLIP,1,0,1_0,0.7648471290082027
plate,is_active_and_toxic,CellCount,1,0,1_0,0.9874720357941834
plate,is_active_and_toxic,MLP_CLOOME_arch,1,0,1_0,0.7875764354958985
plate,is_active_and_toxic,Morphology,1,1,1_1,0.9879545413285405
plate,is_active_and_toxic,PhysChem,1,1,1_1,0.8409944992102826
plate,is_active_and_toxic,LogP,1,1,1_1,0.6827560227293358
plate,is_active_and_toxic,MorganFP,1,1,1_1,0.8007461467240347
plate,is_active_and_toxic,CLOOME,1,1,1_1,0.7400377611967395
plate,is_active_and_toxic,CellCLIP,1,1,1_1,0.7832180527567488
plate,is_active_and_toxic,CellCount,1,1,1_1,0.9919394368498448
plate,is_active_and_toxic,MLP_CLOOME_arch,1,1,1_1,0.7859049071401342
plate,is_active_and_toxic,Morphology,1,2,1_2,0.9754008804910183
plate,is_active_and_toxic,PhysChem,1,2,1_2,0.802781259037887
plate,is_active_and_toxic,LogP,1,2,1_2,0.6760861531540218
plate,is_active_and_toxic,MorganFP,1,2,1_2,0.7450833895690735
plate,is_active_and_toxic,CLOOME,1,2,1_2,0.644308943089431
plate,is_active_and_toxic,CellCLIP,1,2,1_2,0.7342861274462548
plate,is_active_and_toxic,CellCount,1,2,1_2,0.9835309617918313
plate,is_active_and_toxic,MLP_CLOOME_arch,1,2,1_2,0.7627012436132266
plate,is_active_and_toxic,Morphology,1,3,1_3,0.9733097532219376
plate,is_active_and_toxic,PhysChem,1,3,1_3,0.8025606103725387
plate,is_active_and_toxic,LogP,1,3,1_3,0.6326720060712012
plate,is_active_and_toxic,MorganFP,1,3,1_3,0.7849263460313589
plate,is_active_and_toxic,CLOOME,1,3,1_3,0.6632583919448172
plate,is_active_and_toxic,CellCLIP,1,3,1_3,0.7446368798362943
plate,is_active_and_toxic,CellCount,1,3,1_3,0.9802008375005082
plate,is_active_and_toxic,MLP_CLOOME_arch,1,3,1_3,0.749922077218089
plate,is_active_and_toxic,Morphology,1,4,1_4,0.975202287294676
plate,is_active_and_toxic,PhysChem,1,4,1_4,0.7986704165343002
