group1,group2,meandiff,lower,upper,p_adj,reject,cohens_d,sphericity,gg_epsilon,df_resid_used,split_type,target,n_cycles
CellCLIP,Morphology,-0.16593266454735722,-0.19301348404868335,-0.1388518450460311,0.001,True,-5.183629659434548,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
CellCLIP,PhysChem,-0.04341040555431708,-0.07049122505564319,-0.016329586052990966,0.001,True,-1.5211163482915535,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
CellCount,LogP,-0.0486844018115864,-0.07576522131291251,-0.021603582310260286,0.001,True,-1.3151857772351079,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
CellCount,MLP_CLOOME_arch,-0.04915037018291435,-0.07623118968424046,-0.022069550681588238,0.001,True,-1.1323230425778088,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
CellCount,MorganFP,0.025736951567907007,-0.0013438679334191045,0.05281777106923312,0.07587918500225832,False,0.6586858578498135,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
CellCount,Morphology,-0.20616931524459348,-0.2332501347459196,-0.17908849574326735,0.001,True,-5.2472649137898015,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
CellCount,PhysChem,-0.08364705625155333,-0.11072787575287944,-0.05656623675022722,0.001,True,-2.2906110130445003,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
LogP,MLP_CLOOME_arch,-0.00046596837132795166,-0.027546787872654063,0.02661485112999816,0.9,False,-0.012763872582646753,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
LogP,MorganFP,0.0744213533794934,0.04734053387816729,0.10150217288081952,0.001,True,2.382996840834164,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
LogP,Morphology,-0.15748491343300708,-0.1845657329343332,-0.13040409393168095,0.001,True,-4.99920093059913,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
LogP,PhysChem,-0.034962654439966934,-0.062043473941293045,-0.007881834938640822,0.002713851585663729,True,-1.250161117159522,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
MLP_CLOOME_arch,MorganFP,0.07488732175082136,0.047806502249495245,0.10196814125214747,0.001,True,1.9405853792115817,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
MLP_CLOOME_arch,Morphology,-0.15701894506167913,-0.18409976456300525,-0.129938125560353,0.001,True,-4.045794384912717,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
MLP_CLOOME_arch,PhysChem,-0.03449668606863898,-0.061577505569965094,-0.00741586656731287,0.0032921307417353995,True,-0.9582423387107153,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
MorganFP,Morphology,-0.23190626681250048,-0.2589870863138266,-0.20482544731117436,0.001,True,-6.84204590448868,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
MorganFP,PhysChem,-0.10938400781946034,-0.13646482732078646,-0.08230318831813423,0.001,True,-3.5704264137849253,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
Morphology,PhysChem,0.12252225899304015,0.09544143949171403,0.14960307849436627,0.001,True,3.9634274225876527,True,0.6468496318687844,168.0,plate,is_active_not_toxic,25
