group1,group2,meandiff,lower,upper,p_adj,reject,cohens_d,sphericity,gg_epsilon,df_resid_used,split_type,target,n_cycles
CLOOME,MorganFP,-0.12775258403808587,-0.17368051716622568,-0.08182465090994605,0.001,True,-1.4793265072409314,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
CLOOME,Morphology,-0.3566390584850053,-0.40256699161314513,-0.3107111253568655,0.001,True,-6.389426612899405,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
CLOOME,PhysChem,-0.16856976740956853,-0.21449770053770834,-0.1226418342814287,0.001,True,-1.7377321590480328,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
CellCLIP,LogP,0.08232672268453733,0.03639878955639751,0.12825465581267714,0.001,True,1.1706201427525402,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
CellCLIP,MLP_CLOOME_arch,-0.0010697820952400017,-0.046997715223379824,0.04485815103289982,0.9,False,-0.016463055526958873,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
CellCLIP,MorganFP,-0.033892175301039607,-0.07982010842917943,0.012035757827100216,0.278757235780843,False,-0.38852703756318885,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
CellCLIP,Morphology,-0.26277864974795906,-0.30870658287609887,-0.21685071661981925,0.001,True,-4.597265235161386,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
CellCLIP,PhysChem,-0.07470935867252226,-0.12063729180066209,-0.02878142554438244,0.001,True,-0.7640214685929946,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
LogP,MLP_CLOOME_arch,-0.08339650477977734,-0.12932443790791714,-0.037468571651637514,0.001,True,-1.4768971327483889,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
LogP,MorganFP,-0.11621889798557694,-0.16214683111371675,-0.07029096485743712,0.001,True,-1.4332109194758482,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
LogP,Morphology,-0.3451053724324964,-0.3910333055606362,-0.2991774393043566,0.001,True,-7.302605758411828,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
LogP,PhysChem,-0.1570360813570596,-0.2029640144851994,-0.11110814822891978,0.001,True,-1.7005122247459825,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
MLP_CLOOME_arch,MorganFP,-0.032822393205799605,-0.07875032633393943,0.013105539922340217,0.3146406712833997,False,-0.4290556617254299,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
MLP_CLOOME_arch,Morphology,-0.26170886765271906,-0.30763680078085887,-0.21578093452457925,0.001,True,-6.735204882473526,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
MLP_CLOOME_arch,PhysChem,-0.07363957657728226,-0.11956750970542208,-0.02771164344914244,0.001,True,-0.833569029485406,False,0.3264326577504812,47.00630271606929,plate,is_active_and_toxic,25
